"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-07-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"14995","인천광역시 계양구 계산동","62-1","0062","0001","현대","84.9450","202502","08","42,000","110","15","개인","개인","1992","계산로 170","-","중개거래","인천 계양구","25.05.09"
"14996","인천광역시 서구 심곡동","259-2","0259","0002","극동늘푸른","84.8600","202502","08","32,250","103","5","개인","개인","1997","승학로 198","-","중개거래","인천 서구","25.04.25"
"14997","인천광역시 서구 심곡동","259-2","0259","0002","극동늘푸른","59.7950","202502","08","24,300","108","13","개인","개인","1997","승학로 198","-","중개거래","인천 서구","25.04.17"
"14998","인천광역시 서구 심곡동","259-2","0259","0002","극동늘푸른","59.7950","202502","08","24,300","-","13","개인","개인","1997","승학로 198","20250310","중개거래","인천 서구","-"
"14999","인천광역시 서구 원당동","1022-1","1022","0001","우미린더시그니처","84.9732","202502","07","76,000","3010동","8","개인","개인","2022","이음5로 39","-","중개거래","인천 서구","25.04.02"
"15000","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202502","07","30,300","410","2","개인","개인","2000","영성중로 57","-","중개거래","인천 부평구","25.04.04"
"15001","인천광역시 부평구 삼산동","393-4","0393","0004","삼산주공미래타운5차","84.3400","202502","07","37,700","501","2","개인","개인","2000","영성중로 16","-","중개거래","인천 부평구","25.03.24"
"15002","인천광역시 부평구 삼산동","359","0359","0000","광명12차","76.7400","202502","07","22,000","1","3","개인","개인","1990","후정동로 63","-","중개거래","인천 부평구","25.03.07"
"15003","인천광역시 서구 청라동","185-1","0185","0001","힐데스하임","59.9435","202502","07","52,000","126","12","개인","개인","2011","청라라임로 17","-","중개거래","인천 서구","25.03.31"
"15004","인천광역시 서구 청라동","116-4","0116","0004","청라지구중흥S-CLASS1단지","120.4555","202502","07","66,000","267","14","개인","개인","2010","청라라임로 131","-","중개거래","인천 서구","25.04.17"
"15005","인천광역시 서구 불로동","179","0179","0000","동부","59.9400","202502","07","20,900","제101","11","개인","개인","1999","검단로 851","-","중개거래","경기 김포시","25.02.13"
"15006","인천광역시 서구 신현동","304-1","0304","0001","루원시티 대성베르힐","99.4743","202502","07","65,000","111동","6","개인","개인","2017","봉오재1로 15","-","중개거래","인천 서구","25.03.20"
"15007","인천광역시 계양구 작전동","286-1","0286","0001","동보2","84.9432","202502","07","37,500","102","14","개인","개인","2000","장제로663번길 13","-","중개거래","인천 계양구","25.04.25"
"15008","인천광역시 서구 오류동","1722-1","1722","0001","검단오류역우방아이유쉘","66.2700","202502","07","29,000","101동","2","개인","개인","2021","대촌로 26","-","중개거래","인천 서구","25.03.31"
"15009","인천광역시 강화군 선원면 창리","456","0456","0000","강화서희스타힐스1단지","59.9570","202502","07","25,500","103동","17","개인","개인","2024","중앙로 162-31","-","중개거래","인천 강화군","25.04.11"
"15010","인천광역시 계양구 작전동","947","0947","0000","삼성홈타운","72.2800","202502","07","32,000","101","10","개인","개인","2013","효서로303번길 19","-","직거래","-","25.02.25"
"15011","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","34.2970","202502","07","28,500","107","13","개인","개인","2020","동수천로 117","-","중개거래","인천 부평구","25.03.14"
"15012","인천광역시 서구 청라동","83-1","0083","0001","청라국제업무단지센텀대광로제비앙","82.9117","202502","07","64,900","616","14","개인","개인","2018","비즈니스로 166","-","중개거래","인천 서구","25.05.01"
"15013","인천광역시 서구 청라동","164-1","0164","0001","청라 엑슬루타워","102.6200","202502","07","64,000","102","35","개인","개인","2011","중봉대로586번길 22","-","중개거래","인천 서구","25.05.29"
"15014","인천광역시 부평구 부개동","525","0525","0000","부개역코오롱하늘채","74.4387","202502","07","59,500","102","3","개인","개인","2021","부평문화로 216","-","중개거래","인천 부평구","25.03.20"
"15015","인천광역시 부평구 부개동","531","0531","0000","e편한세상부평역어반루체","59.9930","202502","07","45,000","101동","2","개인","개인","2022","경인로1024번길 21","-","중개거래","인천 부평구","25.04.02"
"15016","인천광역시 서구 신현동","304-1","0304","0001","루원시티 대성베르힐","84.9757","202502","07","58,000","107동","12","개인","개인","2017","봉오재1로 15","-","중개거래","인천 서구","25.04.10"
"15017","인천광역시 계양구 효성동","225-1","0225","0001","풍림","84.8600","202502","07","34,500","102","1","개인","개인","1997","아나지로213번길 22","-","중개거래","인천 계양구","25.04.30"
"15018","인천광역시 서구 청라동","102-16","0102","0016","청라반도유보라2.0","101.9765","202502","07","62,000","532","10","개인","개인","2012","비즈니스로 10","-","중개거래","인천 서구","25.03.21"
"15019","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","39.9900","202502","07","19,700","319","14","개인","개인","1996","길주남로 144","-","중개거래","인천 부평구","25.02.13"
"15020","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","54.5200","202502","07","20,500","101","3","개인","개인","1989","부영로 165","-","중개거래","인천 부평구","25.04.09"
"15021","인천광역시 서구 당하동","1314","1314","0000","검단신안인스빌어반퍼스트","84.7322","202502","07","47,000","309동","15","개인","개인","2022","이음1로 173","-","중개거래","경기 하남시","25.03.27"
"15022","인천광역시 부평구 산곡동","185-17","0185","0017","한양(185-17)","130.7400","202502","07","35,200","101","1","개인","개인","1993","마장로272번길 20","-","중개거래","인천 부평구","25.04.25"
"15023","인천광역시 계양구 작전동","445-8","0445","0008","수정","52.4200","202502","07","10,000","-","6","개인","개인","1989","효서로 222","-","직거래","-","25.02.11"
"15024","인천광역시 계양구 계산동","348-2","0348","0002","하나","37.1700","202502","07","17,000","22","4","개인","개인","1988","경명대로1114번길 6","-","직거래","-","25.02.07"
"15025","인천광역시 서구 석남동","208-1","0208","0001","동남","54.2700","202502","07","12,600","-","4","개인","개인","1989","새오개로 19","-","중개거래","인천 서구","-"
"15026","인천광역시 계양구 작전동","102-3","0102","0003","뉴서울1","39.2400","202502","07","12,000","1","7","개인","개인","1988","봉오대로744번길 7","-","중개거래","인천 계양구","25.03.24"
"15027","인천광역시 계양구 서운동","230","0230","0000","계양효성해링턴플레이스","84.9860","202502","07","63,500","106","20","개인","개인","2021","서운로 34","-","중개거래","인천 계양구","25.04.03"
"15028","인천광역시 미추홀구 주안동","1614","1614","0000","월드스테이트(112~123)","59.9960","202502","07","32,300","112","1","개인","개인","2008","경원대로 884","-","중개거래","인천 미추홀구, 인천 서구","25.02.24"
"15029","인천광역시 남동구 구월동","1524","1524","0000","구월아시아드선수촌6단지","84.9800","202502","07","47,800","604","16","개인","개인","2015","선수촌로 27","-","중개거래","인천 남동구","25.03.31"
"15030","인천광역시 연수구 송도동","190-4","0190","0004","송도더샵센트럴시티","84.9700","202502","07","81,500","207동","31","개인","개인","2018","송도국제대로 261","-","중개거래","인천 연수구","25.03.20"
"15031","인천광역시 연수구 송도동","18-5","0018","0005","송도더샵그린워크3차(17-1블럭)","69.9100","202502","07","68,000","1701","5","개인","개인","2015","아트센터대로97번길 20","-","중개거래","인천 연수구","25.03.28"
"15032","인천광역시 연수구 송도동","3-10","0003","0010","송도풍림아이원2단지","84.9400","202502","07","50,000","214","6","개인","개인","2005","해돋이로120번길 16","-","중개거래","인천 연수구","25.04.21"
"15033","인천광역시 남동구 구월동","23","0023","0000","구월힐스테이트1단지","83.7769","202502","07","47,300","1506","8","개인","개인","2007","구월로 192","-","중개거래","서울 양천구, 인천 남동구","25.04.10"
"15034","인천광역시 중구 운남동","1680-2","1680","0002","e편한세상영종하늘도시","84.3203","202502","07","35,900","101동","1","개인","개인","2018","숲쟁이로 12","-","중개거래","인천 중구","25.04.01"
"15035","인천광역시 남동구 논현동","755-1","0755","0001","에코메트로5","84.9460","202502","07","54,500","503","10","개인","개인","2010","소래역남로 39","-","중개거래","인천 남동구","25.04.07"
"15036","인천광역시 남동구 논현동","604-1","0604","0001","냇마을신영지웰(9단지)","96.5212","202502","07","50,700","907","3","개인","개인","2007","소래역로 93","-","중개거래","인천 남동구","25.03.05"
"15037","인천광역시 남동구 논현동","751-1","0751","0001","인천 소래논현구역 C10블록 에코메트로 3차 더 타워","105.0470","202502","07","54,800","A","50","개인","개인","2013","소래역남로 40","-","중개거래","인천 남동구","25.02.28"
"15038","인천광역시 동구 만석동","122","0122","0000","만석비치타운 주공아파트","59.8500","202502","07","16,500","111","3","개인","개인","2002","화도진로 187","-","중개거래","인천 중구","25.04.29"
"15039","인천광역시 연수구 선학동","387","0387","0000","윤성","59.8600","202502","07","20,000","104","4","개인","개인","1995","넘말로79번길 45","-","직거래","-","25.02.28"
"15040","인천광역시 남동구 구월동","23","0023","0000","구월힐스테이트1단지","83.9829","202502","07","47,000","1116","6","개인","개인","2007","구월로 192","-","중개거래","인천 남동구","25.02.25"
"15041","인천광역시 남동구 남촌동","649","0649","0000","남촌풍림3차","59.0520","202502","07","24,800","301","17","개인","개인","1999","남촌로84번길 38","-","중개거래","인천 남동구","25.04.30"
"15042","인천광역시 남동구 서창동","537","0537","0000","태평1차","59.8850","202502","07","20,750","101","1","개인","개인","1995","장아산로128번길 22","-","중개거래","인천 남동구","25.03.20"
"15043","인천광역시 중구 도원동","41-25","0041","0025","뉴월드","59.9500","202502","07","13,200","1","4","개인","개인","1994","도원로26번길 33-8","-","중개거래","인천 중구","25.03.07"
"15044","인천광역시 중구 도원동","41-25","0041","0025","뉴월드","59.9500","202502","07","10,500","1","1","개인","개인","1994","도원로26번길 33-8","-","중개거래","인천 중구","25.03.07"
"15045","인천광역시 남동구 구월동","342-1","0342","0001","신세계","88.6800","202502","07","29,000","5","2","개인","개인","1980","호구포로 858","-","중개거래","인천 남동구","25.03.05"
"15046","인천광역시 연수구 연수동","538","0538","0000","성일","39.7400","202502","07","17,000","504","8","개인","개인","1994","새말로 20","-","중개거래","인천 연수구","25.03.07"
"15047","인천광역시 연수구 연수동","532","0532","0000","경남","70.2800","202502","07","30,800","102","1","개인","개인","1993","원인재로 312","-","중개거래","인천 연수구","25.04.10"
"15048","인천광역시 남동구 간석동","939-1","0939","0001","간석래미안자이","84.9800","202502","07","57,900","-","8","개인","개인","2008","남동대로 860","-","중개거래","인천 남동구","-"
